supplier_id,invoice_amount,days_to_pay
1972,677.37,45.0
1841,380.77,50.0
1327,516.31,36.0
1966,510.14,35.0
1780,371.69,33.0
1729,614.76,39.0
1253,778.96,36.0
1439,497.96,52.0
1570,560.6,35.0
1543,510.14,32.0
1850,414.37,59.0
1119,281.51,35.0
1974,415.31,42.0
1821,332.96,45.0
1513,704.49,29.0
1629,486.19,52.0
1548,458.49,46.0
1978,606.7,56.0
1096,365.39,33.0
1870,407.98,41.0
1369,508.17,40.0
1416,623.45,43.0
1256,560.2,25.0
1127,529.8,41.0
1358,509.37,26.0
1155,548.03,44.0
1656,524.2,19.0
1056,376.4,21.0
1581,505.53,48.0
1947,371.16,35.0
1555,509.73,30.0
1723,442.32,53.0
1686,804.73,43.0
1652,495.21,49.0
1075,331.49,38.0
1157,483.9,67.0
1084,562.32,34.0
1321,700.8,57.0
1308,429.27,39.0
1529,310.11,23.0
1283,598.02,45.0
1899,334.33,43.0
1041,447.66,29.0
1893,469.09,31.0
1884,491.64,40.0
1133,582.7,43.0
1613,417.96,15.0
1648,467.15,51.0
1403,498.29,35.0
1492,517.95,27.0
1221,511.74,49.0
1228,552.32,40.0
1805,601.26,52.0
1451,547.12,44.0
1997,554.43,40.0
1305,310.13,38.0
1827,506.03,45.0
1908,557.54,36.0
1118,587.47,31.0
1610,416.92,46.0
1861,420.92,39.0
1937,431.11,40.0
1323,564.37,51.0
1920,624.07,39.0
1158,451.1,40.0
1238,608.96,34.0
1395,514.82,44.0
1319,485.09,43.0
1846,474.63,49.0
1188,589.59,34.0
1308,539.07,35.0
1248,773.1,48.0
1537,397.73,43.0
1700,562.17,31.0
1505,436.5,53.0
1393,395.69,23.0
1651,498.7,48.0
1405,516.48,27.0
1999,850.18,59.0
1180,477.9,25.0
1020,364.38,52.0
1674,532.76,39.0
1582,251.04,36.0
1593,488.97,42.0
1154,501.92,46.0
1827,595.35,31.0
1866,616.83,32.0
1558,439.57,46.0
1193,481.93,23.0
1223,408.07,34.0
1398,364.63,70.0
1748,537.19,30.0
1279,347.17,51.0
1979,450.24,34.0
1009,380.58,45.0
1375,565.96,47.0
1471,716.17,51.0
1151,343.81,38.0
1855,277.64,60.0
1615,485.01,34.0
1123,501.88,42.0
1696,526.24,42.0
1801,446.44,29.0
1552,475.92,37.0
1423,544.1,42.0
1522,624.85,36.0
1729,265.39,64.0
1512,455.73,32.0
1925,525.66,52.0
1170,389.84,49.0
1849,707.74,40.0
1793,423.75,31.0
1564,495.04,32.0
1124,566.72,35.0
1174,429.05,22.0
1503,278.41,30.0
1776,448.56,25.0
1776,623.53,53.0
1384,459.57,46.0
1710,398.43,48.0
1767,611.08,46.0
1683,460.31,42.0
1570,438.78,55.0
1951,517.93,34.0
1105,592.49,41.0
1946,785.81,47.0
1636,599.27,27.0
1527,639.18,71.0
1037,439.28,40.0
1394,376.9,41.0
1754,507.48,53.0
1920,512.86,49.0
1476,370.58,40.0
1466,478.96,41.0
1721,547.92,25.0
1504,543.25,34.0
1314,560.51,45.0
1284,534.92,44.0
1463,439.16,52.0
1679,438.33,39.0
1263,356.13,26.0
1609,714.17,51.0
1645,501.61,54.0
1428,473.02,49.0
1364,388.54,38.0
1180,852.28,50.0
1733,371.2,74.0
1875,448.54,41.0
1993,549.9,27.0
1660,572.03,34.0
1243,614.95,46.0
1312,716.91,24.0
1075,560.74,42.0
1880,373.28,44.0
1261,469.17,55.0
1230,536.94,53.0
1702,748.19,49.0
1379,332.26,18.0
1645,644.31,49.0
1308,521.59,47.0
1763,600.54,43.0
1387,487.76,23.0
1756,398.91,32.0
1776,590.1,28.0
1324,578.53,20.0
1841,616.65,40.0
1878,498.4,32.0
1455,428.02,66.0
1511,312.95,38.0
1342,598.32,53.0
1515,550.87,24.0
1441,384.11,35.0
1548,435.37,41.0
1582,443.99,31.0
1261,322.04,36.0
1748,401.88,38.0
1818,363.94,38.0
1462,450.5,59.0
1866,411.36,44.0
1689,304.76,45.0
1607,742.71,45.0
1909,650.3,46.0
1226,406.52,39.0
1522,532.69,37.0
1777,550.1,42.0
1188,642.93,52.0
1208,401.77,51.0
1012,631.05,38.0
1888,434.25,48.0
1161,339.7,38.0
1571,586.9,40.0
1492,654.89,35.0
1434,810.55,38.0
1004,356.03,53.0
1201,583.87,41.0
1415,450.82,41.0
1011,594.0,26.0
1947,323.54,37.0
1396,348.47,38.0
1340,406.9,32.0
1751,509.48,40.0
1949,423.07,36.0
1372,579.09,41.0
1377,623.23,41.0
1224,571.95,30.0
1181,694.25,36.0
1296,549.9,41.0
1815,353.97,52.0
1306,663.61,43.0
1430,427.38,33.0
1689,609.25,44.0
1117,688.85,57.0
1351,554.8,49.0
1587,320.46,45.0
1045,389.81,47.0
1226,658.73,54.0
1355,479.71,51.0
1293,509.55,46.0
1239,591.06,51.0
1347,583.56,29.0
1140,533.46,25.0
1203,474.96,42.0
1661,462.48,41.0
1641,602.95,35.0
1860,566.43,48.0
1844,469.12,21.0
1994,629.85,35.0
1268,484.52,35.0
1312,397.8,24.0
1417,408.92,55.0
1914,382.55,26.0
1136,467.31,34.0
1627,648.05,49.0
1350,403.39,46.0
1160,522.62,29.0
1666,421.2,47.0
1172,468.76,43.0
1129,318.8,63.0
1078,473.54,44.0
1978,476.76,39.0
1568,564.83,31.0
1862,526.79,33.0
1056,356.19,32.0
1399,630.1,54.0
1362,525.24,40.0
1334,523.81,46.0
1133,498.9,55.0
1013,437.87,16.0
1282,526.14,53.0
1805,557.07,41.0
1658,290.37,44.0
1420,435.35,32.0
1126,469.41,32.0
1771,530.74,45.0
1825,643.2,64.0
1217,407.39,50.0
1904,440.24,53.0
1744,438.5,38.0
1880,403.82,34.0
1679,458.34,32.0
1654,592.5,35.0
1488,373.54,19.0
1996,551.34,33.0
1259,295.77,34.0
1217,432.64,38.0
1819,460.46,41.0
1657,700.98,44.0
1488,467.02,40.0
1948,235.85,34.0
1442,260.13,20.0
1098,504.08,34.0
1181,573.65,30.0
1168,545.05,45.0
1232,520.11,49.0
1955,639.47,49.0
1092,435.25,48.0
1628,607.39,39.0
1471,304.16,35.0
1515,391.41,33.0
1084,283.16,25.0
1678,467.02,50.0
1518,494.45,38.0
1380,513.69,28.0
1406,507.43,32.0
1231,388.69,31.0
1250,477.17,40.0
1084,320.31,51.0
1318,663.59,37.0
1192,463.56,17.0
1634,441.33,38.0
1936,690.67,38.0
1600,350.93,38.0
1606,364.93,34.0
1886,368.45,42.0
1299,491.86,41.0
1357,551.8,40.0
1556,588.76,44.0
1764,808.64,36.0
1452,230.07,35.0
1884,573.05,54.0
1990,433.14,46.0
1562,429.63,48.0
1505,425.63,52.0
1064,390.95,45.0
1565,702.14,49.0
1951,601.08,24.0
1221,502.78,42.0
1465,662.12,38.0
1071,318.5,57.0
1887,340.32,49.0
1473,238.64,34.0
1679,416.07,44.0
1697,519.4,42.0
1654,512.34,45.0
1018,517.92,30.0
1521,330.67,44.0
1983,596.38,38.0
1783,528.76,43.0
1682,587.97,33.0
1414,272.87,34.0
1363,537.38,52.0
1527,357.47,29.0
1079,452.32,30.0
1795,564.12,39.0
1189,510.93,32.0
1147,397.82,31.0
1674,500.75,41.0
1442,316.22,25.0
1264,638.03,30.0
1871,475.37,61.0
1649,634.23,45.0
1508,436.82,33.0
1300,437.17,44.0
1465,408.3,46.0
1364,605.14,50.0
1398,414.87,39.0
1492,577.35,50.0
1541,454.11,20.0
1815,262.88,29.0
1479,431.56,42.0
1167,358.51,43.0
1602,504.07,31.0
1090,357.15,43.0
1722,611.12,34.0
1841,489.07,37.0
1299,478.69,50.0
1173,578.71,49.0
1645,615.67,30.0
1372,497.59,29.0
1023,407.46,36.0
1200,287.12,40.0
1730,417.67,33.0
1006,425.93,50.0
1005,512.85,43.0
1629,458.58,44.0
1160,582.55,27.0
1596,426.44,52.0
1877,493.16,12.0
1247,642.08,48.0
1165,541.02,49.0
1427,492.8,36.0
1144,427.77,53.0
1510,424.01,39.0
1542,397.93,41.0
1932,435.08,43.0
1508,590.68,72.0
1906,473.37,53.0
1219,338.03,47.0
1644,712.18,31.0
1575,538.4,41.0
1075,331.17,32.0
1642,446.98,48.0
1823,513.31,41.0
1318,704.55,29.0
1872,367.03,41.0
1037,617.12,32.0
1565,667.94,42.0
1641,424.56,31.0
1729,466.7,40.0
1513,375.64,48.0
1245,475.58,39.0
1139,495.61,36.0
1807,579.16,42.0
1257,630.82,47.0
1616,410.23,29.0
1380,263.92,43.0
1847,497.45,53.0
1477,535.22,46.0
1184,529.93,41.0
1302,460.8,46.0
1493,514.97,45.0
1755,681.85,48.0
1163,545.81,20.0
1643,455.2,24.0
1202,439.98,50.0
1407,479.62,25.0
1209,696.41,44.0
1858,478.0,36.0
1100,497.62,30.0
1445,442.12,43.0
1897,631.88,42.0
1782,735.18,61.0
1970,554.07,34.0
1986,509.93,54.0
1560,504.41,44.0
1367,213.88,33.0
1238,589.42,48.0
1726,516.1,46.0
1290,551.4,40.0
1371,414.62,43.0
1861,453.87,34.0
1430,450.68,32.0
1279,622.59,48.0
1466,454.55,38.0
1315,749.92,39.0
1988,551.7,43.0
1076,346.92,43.0
1815,484.57,26.0
1150,421.8,53.0
1395,236.67,41.0
1495,691.94,38.0
1296,584.38,44.0
1668,563.98,42.0
1709,519.85,48.0
1946,334.16,45.0
1895,441.97,47.0
1406,601.01,54.0
1286,373.85,49.0
1492,196.19,38.0
1916,472.75,29.0
1535,482.99,57.0
1455,516.27,38.0
1491,587.42,35.0
1008,576.51,23.0
1917,531.05,43.0
1131,643.46,41.0
1076,317.72,25.0
1737,560.55,45.0
1130,575.18,35.0
1996,351.25,67.0
1887,319.66,34.0
1411,410.49,36.0
1089,420.62,31.0
1497,590.41,53.0
1628,426.26,36.0
1621,397.24,33.0
1888,426.6,47.0
1353,634.24,26.0
1270,501.57,46.0
1391,478.49,58.0
1431,486.8,46.0
1738,655.05,46.0
1471,410.1,49.0
1755,657.86,57.0
1307,525.26,52.0
1507,480.75,44.0
1054,800.11,49.0
1036,373.32,31.0
1899,457.56,48.0
1054,352.11,30.0
1523,614.3,36.0
1914,702.7,9.0
1462,700.39,44.0
1696,646.87,34.0
1477,476.29,51.0
1748,456.17,44.0
1804,299.46,51.0
1715,744.3,29.0
1210,556.28,50.0
1225,440.97,61.0
1006,659.37,48.0
1731,383.27,48.0
1822,548.79,42.0
1539,479.28,35.0
1988,576.64,48.0
1804,492.37,25.0
1211,325.89,36.0
1188,509.07,22.0
1074,625.86,33.0
1753,496.49,46.0
1113,593.01,45.0
1678,374.54,41.0
1617,496.85,42.0
1150,425.06,21.0
1435,589.64,36.0
1877,503.78,33.0
1083,582.81,33.0
1211,630.53,46.0
1778,582.99,31.0
1833,532.77,34.0
1780,380.21,19.0
1460,499.67,37.0
1936,436.03,29.0
1176,458.71,41.0
1782,455.06,30.0
1311,382.41,41.0
1693,265.12,39.0
1158,419.82,57.0
1700,523.21,45.0
1185,338.22,22.0
1470,501.88,27.0
1955,728.03,41.0
1308,622.77,31.0
1981,697.22,10.0
1245,546.94,53.0
1828,640.1,47.0
1975,413.12,45.0
1383,422.68,34.0
1041,171.3,44.0
1284,642.34,33.0
1979,684.84,42.0
1987,433.62,31.0
1922,469.53,55.0
1299,409.54,24.0
1988,545.92,52.0
1900,634.99,40.0
1435,290.87,35.0
1368,549.13,42.0
1873,466.8,47.0
1485,513.61,54.0
1948,555.08,43.0
1435,477.42,31.0
1805,487.57,41.0
1427,474.33,58.0
1180,616.44,53.0
1882,550.25,49.0
1897,526.47,48.0
1876,347.49,47.0
1693,454.57,52.0
1339,607.84,35.0
1490,504.52,26.0
1494,579.14,41.0
1972,711.98,32.0
1729,624.63,29.0
1162,511.18,33.0
1557,438.68,65.0
1455,193.57,41.0
1091,479.79,44.0
1104,460.88,28.0
1718,546.84,22.0
1438,481.53,32.0
1497,461.55,54.0
1327,286.47,43.0
1650,387.2,46.0
1540,557.2,47.0
1508,705.91,34.0
1250,488.3,54.0
1964,539.34,34.0
1190,614.3,54.0
1046,402.69,44.0
1878,544.02,22.0
1250,411.14,33.0
1774,603.78,22.0
1884,518.17,52.0
1063,535.81,40.0
1849,406.09,18.0
1319,584.84,44.0
1859,750.17,35.0
1779,379.05,25.0
1523,459.23,57.0
1291,527.79,41.0
1028,594.37,37.0
1650,432.85,36.0
1436,160.04,25.0
1965,663.1,27.0
1596,591.26,53.0
1585,290.85,35.0
1762,427.09,40.0
1735,688.18,20.0
1046,673.74,27.0
1416,612.64,46.0
1592,478.87,44.0
1450,509.96,58.0
1632,484.29,53.0
1554,635.39,38.0
1657,394.9,45.0
1073,403.3,37.0
1052,621.23,61.0
1232,494.68,51.0
1806,665.42,42.0
1874,419.42,42.0
1199,493.43,54.0
1673,389.31,46.0
1548,500.88,56.0
1936,322.57,18.0
1096,441.48,45.0
1048,327.65,35.0
1895,583.27,58.0
1521,585.99,55.0
1039,292.37,40.0
1913,660.07,55.0
1152,799.69,58.0
1105,505.52,41.0
1552,423.07,65.0
1675,838.92,40.0
1769,341.72,38.0
1210,502.41,49.0
1201,521.55,36.0
1432,661.42,41.0
1706,543.17,54.0
1564,440.16,40.0
1146,385.86,23.0
1498,458.98,44.0
1281,379.17,33.0
1309,505.74,49.0
1754,432.3,47.0
1050,320.72,55.0
1494,650.62,49.0
1408,440.28,51.0
1625,347.82,33.0
1272,479.81,48.0
1457,508.2,60.0
1119,290.42,33.0
1700,539.8,58.0
1045,374.34,35.0
1242,705.32,31.0
1310,562.88,43.0
1561,452.01,47.0
1330,410.58,49.0
1010,487.4,30.0
1907,573.53,44.0
1423,496.94,33.0
1047,473.94,25.0
1376,507.0,31.0
1567,427.54,32.0
1007,458.82,45.0
1983,249.7,52.0
1525,616.85,25.0
1726,535.86,44.0
1369,407.19,28.0
1439,727.85,46.0
1756,510.44,34.0
1565,375.66,29.0
1483,602.81,48.0
1272,547.77,34.0
1940,547.35,37.0
1900,448.91,18.0
1130,554.06,49.0
1520,468.59,48.0
1723,566.71,40.0
1633,271.41,25.0
1113,447.94,52.0
1531,706.66,33.0
1498,407.95,35.0
1338,427.54,63.0
1020,446.24,33.0
1719,354.22,47.0
1032,235.01,46.0
1132,472.33,44.0
1919,516.3,43.0
1702,493.7,44.0
1974,482.61,43.0
1025,505.16,39.0
1363,622.74,55.0
1600,477.15,27.0
1091,431.11,50.0
1544,466.26,48.0
1237,569.52,47.0
1017,669.44,51.0
1273,424.62,39.0
1933,511.87,21.0
1288,540.6,39.0
1026,380.89,30.0
1816,502.45,33.0
1433,324.12,28.0
1910,287.71,35.0
1107,544.01,34.0
1972,453.94,16.0
1947,524.27,47.0
1737,497.85,62.0
1323,382.83,46.0
1866,494.57,38.0
1530,352.03,39.0
1734,666.92,36.0
1792,337.28,41.0
1103,476.51,40.0
1843,374.93,32.0
1331,568.45,57.0
1361,460.23,25.0
1920,437.76,47.0
1288,602.38,39.0
1443,503.53,59.0
1036,562.0,43.0
1347,382.24,36.0
1891,331.42,38.0
1755,512.86,40.0
1042,461.74,29.0
1125,575.17,32.0
1008,490.41,22.0
1525,524.61,31.0
1130,305.19,41.0
1324,726.61,43.0
1183,480.29,20.0
1281,583.71,39.0
1894,399.67,46.0
1052,536.96,38.0
1552,343.66,34.0
1849,554.25,36.0
1869,457.28,35.0
1532,503.5,34.0
1376,583.76,42.0
1294,352.1,63.0
1207,417.86,33.0
1999,554.88,37.0
1662,751.79,39.0
1476,483.43,33.0
1969,570.94,51.0
1953,487.16,16.0
1068,733.07,35.0
1842,290.33,48.0
1924,511.35,37.0
1829,304.93,32.0
1436,199.21,44.0
1300,535.7,49.0
1026,516.74,42.0
1627,465.82,32.0
1929,487.26,45.0
1653,871.8,36.0
1552,469.02,47.0
1105,561.21,55.0
1585,422.08,14.0
1571,535.43,41.0
1809,471.41,23.0
1633,450.74,64.0
1946,718.27,35.0
1714,641.26,47.0
1010,516.41,40.0
1930,223.49,32.0
1658,456.68,31.0
1215,824.36,56.0
1885,472.32,50.0
1320,632.39,59.0
1459,673.03,41.0
1956,526.28,43.0
1814,398.98,37.0
1525,207.76,37.0
1578,582.1,30.0
1691,402.23,41.0
1876,521.14,32.0
1753,350.02,44.0
1159,468.17,42.0
1463,504.05,43.0
1997,532.23,57.0
1521,366.22,40.0
1635,643.63,48.0
1272,428.37,61.0
1240,299.06,53.0
1935,486.92,52.0
1963,504.13,37.0
1958,519.27,42.0
1654,663.46,27.0
1864,471.63,45.0
1166,485.65,43.0
1568,367.62,40.0
1649,598.47,50.0
1326,522.12,28.0
1864,449.6,56.0
1528,271.44,49.0
1843,673.33,39.0
1272,352.68,39.0
1878,429.05,45.0
1375,543.0,55.0
1911,356.41,41.0
1374,320.78,41.0
1333,245.13,40.0
1002,586.52,58.0
1242,434.58,36.0
1619,851.27,40.0
1050,380.68,55.0
1881,389.43,41.0
1349,432.15,51.0
1173,529.18,31.0
1115,443.58,38.0
1694,573.48,55.0
1360,382.57,33.0
1354,334.21,38.0
1665,284.21,43.0
1758,233.17,30.0
1075,437.83,36.0
1926,463.88,41.0
1755,424.23,40.0
1080,649.21,53.0
1228,647.36,55.0
1071,459.82,31.0
1402,284.73,41.0
1217,432.0,47.0
1451,428.02,55.0
1910,421.14,47.0
1754,416.27,43.0
1366,421.58,47.0
1825,453.62,47.0
1589,423.74,31.0
1669,525.0,42.0
1559,543.24,55.0
1311,390.72,38.0
1297,652.53,41.0
1023,382.39,38.0
1109,305.86,17.0
1051,545.69,40.0
1938,401.91,43.0
1289,538.55,35.0
1443,211.56,28.0
1466,667.09,31.0
1258,580.68,48.0
1323,319.94,60.0
1650,322.55,54.0
1908,700.67,27.0
1817,411.51,49.0
1337,399.9,33.0
1786,228.07,34.0
1555,457.91,35.0
1928,472.67,47.0
1421,585.86,50.0
1258,332.11,39.0
1624,317.57,39.0
1738,554.12,45.0
1064,620.81,46.0
1162,311.46,52.0
1163,629.78,27.0
1677,504.51,40.0
1038,631.02,29.0
1664,491.57,39.0
1319,197.33,38.0
1359,481.76,40.0
1268,627.22,32.0
1323,392.75,25.0
1325,453.44,19.0
1586,478.86,39.0
1256,152.06,36.0
1199,700.56,33.0
1437,391.83,53.0
1609,560.69,31.0
1103,489.6,54.0
1371,650.91,56.0
1904,548.73,20.0
1163,471.81,41.0
1112,392.78,36.0
1614,595.74,11.0
1548,275.19,26.0
1105,577.51,48.0
1698,368.11,60.0
1363,650.27,49.0
1020,519.36,43.0
1659,577.29,40.0
1997,509.84,57.0
1128,289.71,61.0
1482,396.71,34.0
1698,580.69,20.0
1795,520.0,19.0
1198,641.72,53.0
1746,548.39,40.0
1951,384.0,42.0
1619,404.47,22.0
1520,512.35,32.0
1960,222.31,37.0
1419,700.81,42.0
1225,553.01,36.0
1929,647.24,30.0
1208,310.33,32.0
1244,649.35,52.0
1287,767.78,42.0
1065,341.49,46.0
1867,592.57,31.0
1152,500.13,10.0
1490,314.67,35.0
1434,559.15,31.0
1702,600.03,43.0
1217,427.86,73.0
1428,639.91,47.0
1501,299.99,67.0
1665,320.63,46.0
1788,516.39,34.0
1593,503.05,43.0
1220,414.01,58.0
1434,597.15,58.0
1279,563.71,34.0
1622,602.98,43.0
1091,485.22,26.0
1523,572.31,48.0
1138,446.52,56.0
1666,746.46,40.0
1022,402.49,33.0
1416,752.64,44.0
1975,504.19,44.0
1731,334.94,41.0
1347,664.17,42.0
1236,515.11,38.0
1764,602.13,50.0
1933,646.86,47.0
1182,540.55,30.0
1507,428.93,30.0
1197,617.09,37.0
1681,500.09,47.0
1122,582.3,41.0
1924,241.55,34.0
1545,553.64,43.0
1380,423.37,37.0
1824,698.4,49.0
1514,574.77,43.0
1005,528.78,37.0
1303,558.36,42.0
1613,380.19,53.0
1191,694.79,34.0
1375,738.96,44.0
1524,547.15,39.0
1035,690.85,44.0
1974,431.7,33.0
1069,404.35,41.0
1288,504.91,51.0
1104,552.19,31.0
1715,452.72,27.0
1312,564.53,27.0
1054,536.77,28.0
1106,380.2,46.0
1652,562.26,26.0
1736,603.62,37.0
1306,520.58,46.0
1859,638.32,44.0
1820,353.91,36.0
1035,556.15,42.0
1132,359.57,41.0
1886,366.31,38.0
1024,424.29,38.0
1848,386.95,62.0
1036,434.24,48.0
1018,474.3,65.0
1034,600.46,35.0
1362,461.46,39.0
1417,309.72,27.0
1821,636.81,32.0
1429,399.55,59.0
1517,492.95,35.0
1466,553.58,59.0
1896,523.95,28.0
1198,631.3,29.0
1545,557.48,37.0
1567,396.64,39.0
1767,761.43,49.0
1210,523.32,45.0
1608,482.32,36.0
1793,615.67,39.0
1500,529.93,37.0
1240,547.91,31.0
1169,799.06,31.0
1858,466.99,50.0
1293,461.87,22.0
1921,513.99,56.0
1738,628.58,37.0
1314,319.22,32.0
1126,264.13,47.0
1467,429.55,55.0
1791,303.93,51.0
1366,449.02,45.0
1020,560.3,51.0
1315,393.11,23.0
1757,328.78,35.0
1089,508.32,31.0
1403,603.51,52.0
1517,296.6,36.0
1450,598.43,48.0
1777,598.08,45.0
1907,614.49,31.0
1608,646.22,34.0
1149,764.24,53.0
1445,457.27,32.0
1956,513.15,41.0
1079,450.03,32.0
1016,500.24,37.0
1137,683.94,40.0
1651,338.6,32.0
1850,396.67,30.0
1507,665.26,43.0
1551,622.4,32.0
1918,456.42,32.0
1679,602.53,31.0
1073,540.95,39.0
1073,680.03,49.0
1049,508.94,55.0
1009,623.08,33.0
1102,817.04,62.0
1861,571.77,30.0
1387,505.92,51.0
1384,586.69,33.0
1298,456.17,31.0
1338,786.56,33.0
1388,521.61,39.0
1989,467.25,46.0
1473,399.72,47.0
1615,631.67,31.0
1801,604.06,30.0
1961,440.32,31.0
1791,569.17,39.0
1141,318.97,38.0
1808,522.2,30.0
1169,554.33,43.0
1012,704.88,63.0
1668,407.5,35.0
1448,346.6,36.0
1173,392.55,46.0
1673,339.61,34.0
1958,660.4,47.0
1131,685.84,33.0
1539,538.43,58.0
1594,646.56,43.0
1896,516.08,34.0
1931,488.59,34.0
1874,460.04,35.0
1268,462.75,54.0
1250,314.26,27.0
1369,531.71,33.0
1617,495.16,34.0
1772,589.44,40.0
1864,511.22,37.0
1525,480.48,25.0
1591,395.46,36.0
1887,508.66,39.0
1505,588.59,34.0
1671,362.8,47.0
1177,510.5,49.0
1666,527.97,39.0
1546,413.83,42.0
1258,429.46,18.0
1259,527.67,36.0
1134,363.99,50.0
1460,541.99,36.0
1488,392.56,33.0
1642,627.54,63.0
1080,780.54,58.0
1366,396.71,45.0
1058,564.1,51.0
1073,412.79,18.0
1238,624.91,32.0
1128,348.17,35.0
1411,557.67,38.0
1314,395.24,35.0
1373,475.16,14.0
1436,376.28,44.0
1137,598.68,45.0
1454,399.56,56.0
1614,566.24,32.0
1898,458.71,31.0
1902,486.26,13.0
1008,517.73,37.0
1231,408.58,49.0
1610,525.24,34.0
1729,683.64,61.0
1964,406.63,37.0
1396,640.62,41.0
1748,679.77,26.0
1733,402.06,43.0
1679,325.39,20.0
1881,536.24,47.0
1573,434.31,47.0
1317,724.23,54.0
1998,504.18,30.0
1506,403.74,42.0
1521,362.34,46.0
1745,630.79,44.0
1086,431.46,31.0
1778,505.26,16.0
1715,614.7,43.0
1317,2209.45,2.0
1332,494.49,34.0
1359,498.01,48.0
1240,582.0,40.0
1055,570.89,27.0
1109,473.59,21.0
1048,507.64,29.0
1754,455.39,64.0
1015,322.69,47.0
1072,530.91,42.0
1883,727.06,38.0
1201,393.95,38.0
1092,407.24,52.0
1648,395.51,35.0
1032,586.95,46.0
1599,553.82,37.0
1418,480.98,59.0
1202,389.84,47.0
1550,511.09,52.0
1625,312.25,34.0
1844,517.21,51.0
1758,604.58,37.0
1854,349.86,41.0
1920,316.1,56.0
1881,689.53,30.0
1719,426.59,42.0
1311,636.31,44.0
1943,481.52,45.0
1468,480.57,35.0
1393,552.61,61.0
1808,393.92,27.0
1871,515.9,55.0
1210,454.22,52.0
1866,341.54,59.0
1570,540.5,24.0
1155,468.4,31.0
1633,481.16,55.0
1631,354.78,21.0
1808,690.97,24.0
1321,605.21,35.0
1434,615.7,42.0
1573,463.35,56.0
1669,292.5,38.0
1039,734.35,34.0
1753,492.67,43.0
1039,410.14,45.0
1452,550.02,44.0
1869,640.05,38.0
1189,497.23,20.0
1745,653.43,31.0
1014,629.96,54.0
1123,370.83,42.0
1739,419.15,37.0
1898,614.9,51.0
1279,174.49,29.0
1936,482.07,38.0
1958,328.3,41.0
1047,442.81,36.0
1188,464.14,41.0
1303,457.01,38.0
1558,433.73,26.0
1695,368.34,42.0
1104,775.03,27.0
1368,724.1,42.0
1500,360.55,54.0
1459,689.85,37.0
1246,452.06,28.0
1263,515.5,39.0
1205,492.41,32.0
1506,420.83,46.0
1529,618.06,39.0
1363,515.11,57.0
1762,442.81,52.0
1749,343.45,38.0
1339,392.77,47.0
1406,303.03,36.0
1452,501.47,40.0
1832,356.4,36.0
1876,468.13,48.0
1813,664.41,54.0
1577,643.92,48.0
1847,496.13,49.0
1964,489.55,49.0
1149,725.58,46.0
1192,562.49,29.0
1907,460.66,57.0
1146,328.88,58.0
1405,547.26,38.0
1182,599.52,36.0
1105,424.2,46.0
1235,534.94,46.0
1637,456.37,38.0
1957,477.92,27.0
1178,201.46,43.0
1431,473.39,46.0
1400,616.32,47.0
1524,424.23,43.0
1742,506.3,37.0
1539,409.29,50.0
1890,543.25,41.0
1322,474.02,35.0
1260,387.29,38.0
1611,659.91,23.0
1699,611.47,38.0
1398,427.41,47.0
1336,559.73,43.0
1299,564.49,55.0
1118,577.08,37.0
1557,296.69,45.0
1412,620.79,48.0
1579,431.64,63.0
1383,457.06,41.0
1479,816.55,30.0
1304,536.22,48.0
1682,453.64,59.0
1869,235.36,37.0
1195,666.77,48.0
1332,338.57,52.0
1019,379.59,50.0
1622,460.24,41.0
1657,669.97,33.0
1703,592.79,39.0
1432,481.06,45.0
1882,537.0,49.0
1425,427.95,43.0
1228,516.76,36.0
1523,508.8,46.0
1216,616.25,49.0
1989,616.06,44.0
1590,559.28,32.0
1374,456.52,38.0
1035,589.02,49.0
1775,488.96,26.0
1027,370.17,19.0
1371,451.61,55.0
1085,510.14,45.0
1187,609.23,46.0
1304,477.98,29.0
1765,354.9,47.0
1421,506.81,43.0
1079,513.61,24.0
1185,522.3,54.0
1004,610.38,42.0
1557,622.27,36.0
1865,428.69,36.0
1496,426.06,20.0
1508,375.18,46.0
1613,583.86,43.0
1970,673.86,38.0
1001,462.19,53.0
1216,471.03,26.0
1536,676.01,34.0
1256,560.67,31.0
1734,552.35,37.0
1452,357.09,41.0
1423,581.45,44.0
1323,388.5,37.0
1498,363.92,31.0
1580,458.39,57.0
1196,429.7,64.0
1503,473.41,41.0
1271,327.08,32.0
1693,615.06,55.0
1958,635.32,26.0
1017,266.32,37.0
1106,617.41,33.0
1528,402.74,28.0
1124,602.84,37.0
1482,491.79,31.0
1593,503.45,40.0
1003,477.79,40.0
1626,645.46,34.0
1350,351.25,36.0
1350,572.94,38.0
1648,632.16,48.0
1798,585.96,39.0
1900,778.96,48.0
1227,436.53,46.0
1015,614.88,46.0
1809,487.27,54.0
1424,648.01,29.0
1463,499.08,35.0
1723,453.45,58.0
1245,656.73,37.0
1797,441.01,12.0
1793,330.47,38.0
1176,437.98,41.0
1542,574.28,14.0
1508,667.04,53.0
1561,513.34,33.0
1654,658.18,43.0
1563,337.02,38.0
1232,446.81,27.0
1677,465.37,29.0
1037,486.25,31.0
1490,510.09,51.0
1443,582.91,39.0
1019,446.62,35.0
1610,516.68,31.0
1726,494.59,52.0
1555,388.89,55.0
1110,486.36,52.0
1486,482.76,45.0
1088,480.19,43.0
1318,503.81,28.0
1117,509.08,38.0
1433,448.12,33.0
1917,652.73,22.0
1238,359.66,51.0
